product_url,img_url,name,sku,normal_price,discount_price,stock,description
https://www.jashanmal.com/collections/dining/products/dimlaj-rayhan-tumblers-gold-6-pcs-42801,"//www.jashanmal.com/cdn/shop/products/42801-1.jpg?v=1686579159&width=400 400w, //www.jashanmal.com/cdn/shop/products/42801-1.jpg?v=1686579159&width=500 500w, //www.jashanmal.com/cdn/shop/products/42801-1.jpg?v=1686579159&width=600 600w, //www.jashanmal.com/cdn/shop/products/42801-1.jpg?v=1686579159&width=700 700w, //www.jashanmal.com/cdn/shop/products/42801-1.jpg?v=1686579159&width=800 800w, //www.jashanmal.com/cdn/shop/products/42801-1.jpg?v=1686579159&width=900 900w, //www.jashanmal.com/cdn/shop/products/42801-1.jpg?v=1686579159&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/42801-1.jpg?v=1686579159&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/42801-1.jpg?v=1686579159&width=1200 1200w",Dimlaj Rayhan Set of 6 Pcs Short Tumblers (Gold & Black),ECOM-42801,AED 110,AED 110,Only 3 units left,"Like basil leaves swaying in the breeze of the night, enticing a halo of delightful fragrance, delicate hands have ornamented ”Rayhan” with meticulous craft."
https://www.jashanmal.com/collections/dining/products/dimlaj-suroor-serving-bowl-platinum-1-pcs-46614,"//www.jashanmal.com/cdn/shop/products/46614-1.jpg?v=1686579353&width=400 400w, //www.jashanmal.com/cdn/shop/products/46614-1.jpg?v=1686579353&width=500 500w, //www.jashanmal.com/cdn/shop/products/46614-1.jpg?v=1686579353&width=600 600w, //www.jashanmal.com/cdn/shop/products/46614-1.jpg?v=1686579353&width=700 700w, //www.jashanmal.com/cdn/shop/products/46614-1.jpg?v=1686579353&width=800 800w, //www.jashanmal.com/cdn/shop/products/46614-1.jpg?v=1686579353&width=900 900w, //www.jashanmal.com/cdn/shop/products/46614-1.jpg?v=1686579353&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/46614-1.jpg?v=1686579353&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/46614-1.jpg?v=1686579353&width=1200 1200w",Dimlaj Suroor Large Serving Bowl (Platinum),ECOM-46614,AED 185,AED 185,Only 3 units left,"A radiant and bright design embodying the word which it manifests, all synonyms of the word 'Happiness' in Arabic."
https://www.jashanmal.com/collections/dining/products/dimlaj-thuluth-set-of-7-pcs-drinkset-47143,"//www.jashanmal.com/cdn/shop/products/47143-1_bcaeea3f-b9ed-4b19-b058-9a350ce761c4.jpg?v=1686634522&width=400 400w, //www.jashanmal.com/cdn/shop/products/47143-1_bcaeea3f-b9ed-4b19-b058-9a350ce761c4.jpg?v=1686634522&width=500 500w, //www.jashanmal.com/cdn/shop/products/47143-1_bcaeea3f-b9ed-4b19-b058-9a350ce761c4.jpg?v=1686634522&width=600 600w, //www.jashanmal.com/cdn/shop/products/47143-1_bcaeea3f-b9ed-4b19-b058-9a350ce761c4.jpg?v=1686634522&width=700 700w, //www.jashanmal.com/cdn/shop/products/47143-1_bcaeea3f-b9ed-4b19-b058-9a350ce761c4.jpg?v=1686634522&width=800 800w, //www.jashanmal.com/cdn/shop/products/47143-1_bcaeea3f-b9ed-4b19-b058-9a350ce761c4.jpg?v=1686634522&width=900 900w, //www.jashanmal.com/cdn/shop/products/47143-1_bcaeea3f-b9ed-4b19-b058-9a350ce761c4.jpg?v=1686634522&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/47143-1_bcaeea3f-b9ed-4b19-b058-9a350ce761c4.jpg?v=1686634522&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/47143-1_bcaeea3f-b9ed-4b19-b058-9a350ce761c4.jpg?v=1686634522&width=1200 1200w",Dimlaj Thuluth Set of 7 Pcs Drinkset,ECOM-47143,AED 630,AED 630,Only 3 units left,One of the most popular types of Arabic calligraphy and one of the most difficult to execute due to its complex rules and scales. The oblique lines and versatility of harmony are an integral part of Thuluth’s beauty.
https://www.jashanmal.com/collections/dining/products/dankotuwa-asuka-lid-jar-big-asuka-ja-002,"//www.jashanmal.com/cdn/shop/products/834500_1.jpg?v=1642146481&width=400 400w, //www.jashanmal.com/cdn/shop/products/834500_1.jpg?v=1642146481&width=500 500w, //www.jashanmal.com/cdn/shop/products/834500_1.jpg?v=1642146481&width=600 600w, //www.jashanmal.com/cdn/shop/products/834500_1.jpg?v=1642146481&width=700 700w, //www.jashanmal.com/cdn/shop/products/834500_1.jpg?v=1642146481&width=800 800w, //www.jashanmal.com/cdn/shop/products/834500_1.jpg?v=1642146481&width=900 900w, //www.jashanmal.com/cdn/shop/products/834500_1.jpg?v=1642146481&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/834500_1.jpg?v=1642146481&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/834500_1.jpg?v=1642146481&width=1200 1200w",Dankotuwa Asuka Lid Jar Big - Asuka-Ja 002,834500,,AED 148,Only 1 unit left,• Made of whitest and strongest porcelain in the world
https://www.jashanmal.com/collections/dining/products/belo-inox-neo-black-gold-cake-server-gift-box-neopg50,"//www.jashanmal.com/cdn/shop/products/836635-1_d296404f-ddca-4fff-9595-7e4956f1f58b.jpg?v=1691560526&width=400 400w, //www.jashanmal.com/cdn/shop/products/836635-1_d296404f-ddca-4fff-9595-7e4956f1f58b.jpg?v=1691560526&width=500 500w, //www.jashanmal.com/cdn/shop/products/836635-1_d296404f-ddca-4fff-9595-7e4956f1f58b.jpg?v=1691560526&width=600 600w, //www.jashanmal.com/cdn/shop/products/836635-1_d296404f-ddca-4fff-9595-7e4956f1f58b.jpg?v=1691560526&width=700 700w, //www.jashanmal.com/cdn/shop/products/836635-1_d296404f-ddca-4fff-9595-7e4956f1f58b.jpg?v=1691560526&width=800 800w, //www.jashanmal.com/cdn/shop/products/836635-1_d296404f-ddca-4fff-9595-7e4956f1f58b.jpg?v=1691560526&width=900 900w, //www.jashanmal.com/cdn/shop/products/836635-1_d296404f-ddca-4fff-9595-7e4956f1f58b.jpg?v=1691560526&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/836635-1_d296404f-ddca-4fff-9595-7e4956f1f58b.jpg?v=1691560526&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/836635-1_d296404f-ddca-4fff-9595-7e4956f1f58b.jpg?v=1691560526&width=1200 1200w",Belo Inox Neo Black Gold  - Cake Server - Gift Box,836635,AED 245,AED 245,Only 2 units left,• Brand: Belo Inox
https://www.jashanmal.com/collections/dining/products/belo-inox-obelisko-cutlery-in-matt-black-with-laser-engraved-24-pcs-wooden-box-obktmbgl24p-s,"//www.jashanmal.com/cdn/shop/products/836646-1_0ca53826-9217-43a3-a32c-db734bfa1c89.jpg?v=1691560652&width=400 400w, //www.jashanmal.com/cdn/shop/products/836646-1_0ca53826-9217-43a3-a32c-db734bfa1c89.jpg?v=1691560652&width=500 500w, //www.jashanmal.com/cdn/shop/products/836646-1_0ca53826-9217-43a3-a32c-db734bfa1c89.jpg?v=1691560652&width=600 600w, //www.jashanmal.com/cdn/shop/products/836646-1_0ca53826-9217-43a3-a32c-db734bfa1c89.jpg?v=1691560652&width=700 700w, //www.jashanmal.com/cdn/shop/products/836646-1_0ca53826-9217-43a3-a32c-db734bfa1c89.jpg?v=1691560652&width=800 800w, //www.jashanmal.com/cdn/shop/products/836646-1_0ca53826-9217-43a3-a32c-db734bfa1c89.jpg?v=1691560652&width=900 900w, //www.jashanmal.com/cdn/shop/products/836646-1_0ca53826-9217-43a3-a32c-db734bfa1c89.jpg?v=1691560652&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/836646-1_0ca53826-9217-43a3-a32c-db734bfa1c89.jpg?v=1691560652&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/836646-1_0ca53826-9217-43a3-a32c-db734bfa1c89.jpg?v=1691560652&width=1200 1200w",Belo Inox Obelisko Cutlery In Matt Black With Laser Engraved - 24 Pcs - Wooden Box,836646,"AED 1,795","AED 1,795",Only 1 unit left,• Brand: Belo Inox
https://www.jashanmal.com/collections/dining/products/herdmar-amber-18-10-stainless-steel-68-pieces-wood-canteen-223306801171500000,"//www.jashanmal.com/cdn/shop/products/851100714-1_41826a36-2835-4c9f-9234-de149c6511de.jpg?v=1691560646&width=400 400w, //www.jashanmal.com/cdn/shop/products/851100714-1_41826a36-2835-4c9f-9234-de149c6511de.jpg?v=1691560646&width=500 500w, //www.jashanmal.com/cdn/shop/products/851100714-1_41826a36-2835-4c9f-9234-de149c6511de.jpg?v=1691560646&width=600 600w, //www.jashanmal.com/cdn/shop/products/851100714-1_41826a36-2835-4c9f-9234-de149c6511de.jpg?v=1691560646&width=700 700w, //www.jashanmal.com/cdn/shop/products/851100714-1_41826a36-2835-4c9f-9234-de149c6511de.jpg?v=1691560646&width=800 800w, //www.jashanmal.com/cdn/shop/products/851100714-1_41826a36-2835-4c9f-9234-de149c6511de.jpg?v=1691560646&width=900 900w, //www.jashanmal.com/cdn/shop/products/851100714-1_41826a36-2835-4c9f-9234-de149c6511de.jpg?v=1691560646&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/851100714-1_41826a36-2835-4c9f-9234-de149c6511de.jpg?v=1691560646&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/851100714-1_41826a36-2835-4c9f-9234-de149c6511de.jpg?v=1691560646&width=1200 1200w",Herdmar Amber 18/10 Stainless Steel 68 Pieces Wood Canteen,851100714,"AED 1,575","AED 1,575",Only 1 unit left,• Constructed from top-quality steel for years of reliable use
https://www.jashanmal.com/collections/dining/products/belo-inox-neo-black-with-gold-24-pcs-wooden-box-neopg24p-cr,"//www.jashanmal.com/cdn/shop/products/836633-1_709c4a2a-4886-4985-adbb-eec1f89de64e.jpg?v=1691560526&width=400 400w, //www.jashanmal.com/cdn/shop/products/836633-1_709c4a2a-4886-4985-adbb-eec1f89de64e.jpg?v=1691560526&width=500 500w, //www.jashanmal.com/cdn/shop/products/836633-1_709c4a2a-4886-4985-adbb-eec1f89de64e.jpg?v=1691560526&width=600 600w, //www.jashanmal.com/cdn/shop/products/836633-1_709c4a2a-4886-4985-adbb-eec1f89de64e.jpg?v=1691560526&width=700 700w, //www.jashanmal.com/cdn/shop/products/836633-1_709c4a2a-4886-4985-adbb-eec1f89de64e.jpg?v=1691560526&width=800 800w, //www.jashanmal.com/cdn/shop/products/836633-1_709c4a2a-4886-4985-adbb-eec1f89de64e.jpg?v=1691560526&width=900 900w",Belo Inox Neo Black With Gold - 24 Pcs - Wooden Box,836633,"AED 2,395","AED 2,395",Only 1 unit left,• Brand: Belo Inox
https://www.jashanmal.com/collections/dining/products/belo-inox-neo-white-with-gold-24-pcs-wooden-box-neobg24p-cr,"//www.jashanmal.com/cdn/shop/products/836624-1_d053ff98-3a46-45ef-b90d-faa5e52ec18a.jpg?v=1691560538&width=400 400w, //www.jashanmal.com/cdn/shop/products/836624-1_d053ff98-3a46-45ef-b90d-faa5e52ec18a.jpg?v=1691560538&width=500 500w, //www.jashanmal.com/cdn/shop/products/836624-1_d053ff98-3a46-45ef-b90d-faa5e52ec18a.jpg?v=1691560538&width=600 600w, //www.jashanmal.com/cdn/shop/products/836624-1_d053ff98-3a46-45ef-b90d-faa5e52ec18a.jpg?v=1691560538&width=700 700w, //www.jashanmal.com/cdn/shop/products/836624-1_d053ff98-3a46-45ef-b90d-faa5e52ec18a.jpg?v=1691560538&width=800 800w, //www.jashanmal.com/cdn/shop/products/836624-1_d053ff98-3a46-45ef-b90d-faa5e52ec18a.jpg?v=1691560538&width=900 900w",Belo Inox Neo White With Gold - 24 Pcs - Wooden Box,836624,"AED 2,395","AED 2,395",Only 1 unit left,• Brand: Belo Inox
https://www.jashanmal.com/collections/dining/products/belo-inox-neo-white-gold-cake-server-gift-box-neobg50,"//www.jashanmal.com/cdn/shop/products/836626-1_3c69c88f-823f-4bf9-bc57-fb6b63fc6381.jpg?v=1691560538&width=400 400w, //www.jashanmal.com/cdn/shop/products/836626-1_3c69c88f-823f-4bf9-bc57-fb6b63fc6381.jpg?v=1691560538&width=500 500w, //www.jashanmal.com/cdn/shop/products/836626-1_3c69c88f-823f-4bf9-bc57-fb6b63fc6381.jpg?v=1691560538&width=600 600w, //www.jashanmal.com/cdn/shop/products/836626-1_3c69c88f-823f-4bf9-bc57-fb6b63fc6381.jpg?v=1691560538&width=700 700w, //www.jashanmal.com/cdn/shop/products/836626-1_3c69c88f-823f-4bf9-bc57-fb6b63fc6381.jpg?v=1691560538&width=800 800w, //www.jashanmal.com/cdn/shop/products/836626-1_3c69c88f-823f-4bf9-bc57-fb6b63fc6381.jpg?v=1691560538&width=900 900w, //www.jashanmal.com/cdn/shop/products/836626-1_3c69c88f-823f-4bf9-bc57-fb6b63fc6381.jpg?v=1691560538&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/836626-1_3c69c88f-823f-4bf9-bc57-fb6b63fc6381.jpg?v=1691560538&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/836626-1_3c69c88f-823f-4bf9-bc57-fb6b63fc6381.jpg?v=1691560538&width=1200 1200w",Belo Inox Neo White Gold  - Cake Server - Gift Box,836626,AED 245,AED 245,Only 2 units left,• Brand: Belo Inox
https://www.jashanmal.com/collections/dining/products/belo-inox-neo-black-with-brushed-silver-salad-serving-2p-gift-box-neop90,"//www.jashanmal.com/cdn/shop/products/836632-1_25c04b30-10f7-4c04-8818-c5ac88c9721d.jpg?v=1691560530&width=400 400w, //www.jashanmal.com/cdn/shop/products/836632-1_25c04b30-10f7-4c04-8818-c5ac88c9721d.jpg?v=1691560530&width=500 500w, //www.jashanmal.com/cdn/shop/products/836632-1_25c04b30-10f7-4c04-8818-c5ac88c9721d.jpg?v=1691560530&width=600 600w, //www.jashanmal.com/cdn/shop/products/836632-1_25c04b30-10f7-4c04-8818-c5ac88c9721d.jpg?v=1691560530&width=700 700w, //www.jashanmal.com/cdn/shop/products/836632-1_25c04b30-10f7-4c04-8818-c5ac88c9721d.jpg?v=1691560530&width=800 800w, //www.jashanmal.com/cdn/shop/products/836632-1_25c04b30-10f7-4c04-8818-c5ac88c9721d.jpg?v=1691560530&width=900 900w, //www.jashanmal.com/cdn/shop/products/836632-1_25c04b30-10f7-4c04-8818-c5ac88c9721d.jpg?v=1691560530&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/836632-1_25c04b30-10f7-4c04-8818-c5ac88c9721d.jpg?v=1691560530&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/836632-1_25c04b30-10f7-4c04-8818-c5ac88c9721d.jpg?v=1691560530&width=1200 1200w",Belo Inox Neo Black With Brushed Silver - Salad Serving 2P - Gift Box,836632,AED 295,AED 295,Only 2 units left,• Brand: Belo Inox
https://www.jashanmal.com/collections/dining/products/belo-inox-obelisko-cutlery-in-matt-black-with-laser-engraved-salad-serving-2p-gift-box-obktmbgl90,"//www.jashanmal.com/cdn/shop/products/836649-1_bb5b9886-26cd-433c-b2b1-55c42b266751.jpg?v=1691560647&width=400 400w, //www.jashanmal.com/cdn/shop/products/836649-1_bb5b9886-26cd-433c-b2b1-55c42b266751.jpg?v=1691560647&width=500 500w, //www.jashanmal.com/cdn/shop/products/836649-1_bb5b9886-26cd-433c-b2b1-55c42b266751.jpg?v=1691560647&width=600 600w, //www.jashanmal.com/cdn/shop/products/836649-1_bb5b9886-26cd-433c-b2b1-55c42b266751.jpg?v=1691560647&width=700 700w, //www.jashanmal.com/cdn/shop/products/836649-1_bb5b9886-26cd-433c-b2b1-55c42b266751.jpg?v=1691560647&width=800 800w, //www.jashanmal.com/cdn/shop/products/836649-1_bb5b9886-26cd-433c-b2b1-55c42b266751.jpg?v=1691560647&width=900 900w, //www.jashanmal.com/cdn/shop/products/836649-1_bb5b9886-26cd-433c-b2b1-55c42b266751.jpg?v=1691560647&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/836649-1_bb5b9886-26cd-433c-b2b1-55c42b266751.jpg?v=1691560647&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/836649-1_bb5b9886-26cd-433c-b2b1-55c42b266751.jpg?v=1691560647&width=1200 1200w",Belo Inox Obelisko Cutlery In Matt Black With Laser Engraved- Salad Serving 2P - Gift Box,836649,AED 245,AED 245,Only 2 units left,• Brand: Belo Inox
https://www.jashanmal.com/collections/dining/products/belo-inox-wave-shiny-24-pcs-wooden-box-wv24p-c,"//www.jashanmal.com/cdn/shop/products/836637-1_68a10025-ae55-46b3-a13b-b2a72ad1c408.jpg?v=1691560522&width=400 400w, //www.jashanmal.com/cdn/shop/products/836637-1_68a10025-ae55-46b3-a13b-b2a72ad1c408.jpg?v=1691560522&width=500 500w, //www.jashanmal.com/cdn/shop/products/836637-1_68a10025-ae55-46b3-a13b-b2a72ad1c408.jpg?v=1691560522&width=600 600w, //www.jashanmal.com/cdn/shop/products/836637-1_68a10025-ae55-46b3-a13b-b2a72ad1c408.jpg?v=1691560522&width=700 700w, //www.jashanmal.com/cdn/shop/products/836637-1_68a10025-ae55-46b3-a13b-b2a72ad1c408.jpg?v=1691560522&width=800 800w, //www.jashanmal.com/cdn/shop/products/836637-1_68a10025-ae55-46b3-a13b-b2a72ad1c408.jpg?v=1691560522&width=900 900w, //www.jashanmal.com/cdn/shop/products/836637-1_68a10025-ae55-46b3-a13b-b2a72ad1c408.jpg?v=1691560522&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/836637-1_68a10025-ae55-46b3-a13b-b2a72ad1c408.jpg?v=1691560522&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/836637-1_68a10025-ae55-46b3-a13b-b2a72ad1c408.jpg?v=1691560522&width=1200 1200w",Belo Inox Wave Shiny - 24 Pcs  - Wooden Box,836637,"AED 1,195","AED 1,195",Only 1 unit left,• Brand: Belo Inox
https://www.jashanmal.com/collections/dining/products/belo-inox-neo-black-with-brushed-silver-cake-server-gift-box-neop50,"//www.jashanmal.com/cdn/shop/products/836631-1_b7e17a55-9ba4-4ce3-9afd-609e41dc907e.jpg?v=1691560540&width=400 400w, //www.jashanmal.com/cdn/shop/products/836631-1_b7e17a55-9ba4-4ce3-9afd-609e41dc907e.jpg?v=1691560540&width=500 500w, //www.jashanmal.com/cdn/shop/products/836631-1_b7e17a55-9ba4-4ce3-9afd-609e41dc907e.jpg?v=1691560540&width=600 600w, //www.jashanmal.com/cdn/shop/products/836631-1_b7e17a55-9ba4-4ce3-9afd-609e41dc907e.jpg?v=1691560540&width=700 700w, //www.jashanmal.com/cdn/shop/products/836631-1_b7e17a55-9ba4-4ce3-9afd-609e41dc907e.jpg?v=1691560540&width=800 800w, //www.jashanmal.com/cdn/shop/products/836631-1_b7e17a55-9ba4-4ce3-9afd-609e41dc907e.jpg?v=1691560540&width=900 900w, //www.jashanmal.com/cdn/shop/products/836631-1_b7e17a55-9ba4-4ce3-9afd-609e41dc907e.jpg?v=1691560540&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/836631-1_b7e17a55-9ba4-4ce3-9afd-609e41dc907e.jpg?v=1691560540&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/836631-1_b7e17a55-9ba4-4ce3-9afd-609e41dc907e.jpg?v=1691560540&width=1200 1200w",Belo Inox Neo Black With Brushed Silver - Cake Server - Gift Box,836631,AED 215,AED 215,Only 2 units left,• Brand: Belo Inox
https://www.jashanmal.com/collections/dining/products/belo-inox-wave-titanium-gold-24-pcs-wooden-box-wvtg24p-s,"//www.jashanmal.com/cdn/shop/products/836642-1_0466bc81-ae04-4890-be1c-11e34c9d5e9c.jpg?v=1691560512&width=400 400w, //www.jashanmal.com/cdn/shop/products/836642-1_0466bc81-ae04-4890-be1c-11e34c9d5e9c.jpg?v=1691560512&width=500 500w, //www.jashanmal.com/cdn/shop/products/836642-1_0466bc81-ae04-4890-be1c-11e34c9d5e9c.jpg?v=1691560512&width=600 600w, //www.jashanmal.com/cdn/shop/products/836642-1_0466bc81-ae04-4890-be1c-11e34c9d5e9c.jpg?v=1691560512&width=700 700w, //www.jashanmal.com/cdn/shop/products/836642-1_0466bc81-ae04-4890-be1c-11e34c9d5e9c.jpg?v=1691560512&width=800 800w, //www.jashanmal.com/cdn/shop/products/836642-1_0466bc81-ae04-4890-be1c-11e34c9d5e9c.jpg?v=1691560512&width=900 900w, //www.jashanmal.com/cdn/shop/products/836642-1_0466bc81-ae04-4890-be1c-11e34c9d5e9c.jpg?v=1691560512&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/836642-1_0466bc81-ae04-4890-be1c-11e34c9d5e9c.jpg?v=1691560512&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/836642-1_0466bc81-ae04-4890-be1c-11e34c9d5e9c.jpg?v=1691560512&width=1200 1200w",Belo Inox Wave Titanium Gold - 24 Pcs - Wooden Box,836642,"AED 1,695","AED 1,695",Only 1 unit left,• Brand: Belo Inox
https://www.jashanmal.com/collections/dining/products/belo-inox-obelisko-cutlery-in-matt-black-with-laser-engraved-soup-ladle-gift-box-obktmbgl10,"//www.jashanmal.com/cdn/shop/products/836647-1_e8ff2d61-e9e3-4a3c-b8a7-41435ae2efa9.jpg?v=1691560652&width=400 400w, //www.jashanmal.com/cdn/shop/products/836647-1_e8ff2d61-e9e3-4a3c-b8a7-41435ae2efa9.jpg?v=1691560652&width=500 500w, //www.jashanmal.com/cdn/shop/products/836647-1_e8ff2d61-e9e3-4a3c-b8a7-41435ae2efa9.jpg?v=1691560652&width=600 600w, //www.jashanmal.com/cdn/shop/products/836647-1_e8ff2d61-e9e3-4a3c-b8a7-41435ae2efa9.jpg?v=1691560652&width=700 700w, //www.jashanmal.com/cdn/shop/products/836647-1_e8ff2d61-e9e3-4a3c-b8a7-41435ae2efa9.jpg?v=1691560652&width=800 800w, //www.jashanmal.com/cdn/shop/products/836647-1_e8ff2d61-e9e3-4a3c-b8a7-41435ae2efa9.jpg?v=1691560652&width=900 900w, //www.jashanmal.com/cdn/shop/products/836647-1_e8ff2d61-e9e3-4a3c-b8a7-41435ae2efa9.jpg?v=1691560652&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/836647-1_e8ff2d61-e9e3-4a3c-b8a7-41435ae2efa9.jpg?v=1691560652&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/836647-1_e8ff2d61-e9e3-4a3c-b8a7-41435ae2efa9.jpg?v=1691560652&width=1200 1200w",Belo Inox Obelisko Cutlery In Matt Black With Laser Engraved Soup Ladle - Gift Box,836647,AED 165,AED 165,Only 2 units left,• Brand: Belo Inox
https://www.jashanmal.com/collections/dining/products/worthyway-trudy-83pc-dinner-set-vict-shape-bp-ab-8485vc-trudy,"//www.jashanmal.com/cdn/shop/products/851100040-1_e96d500c-b969-400f-b4a1-1c85c2c5d5cf.jpg?v=1691560638&width=400 400w, //www.jashanmal.com/cdn/shop/products/851100040-1_e96d500c-b969-400f-b4a1-1c85c2c5d5cf.jpg?v=1691560638&width=500 500w, //www.jashanmal.com/cdn/shop/products/851100040-1_e96d500c-b969-400f-b4a1-1c85c2c5d5cf.jpg?v=1691560638&width=600 600w, //www.jashanmal.com/cdn/shop/products/851100040-1_e96d500c-b969-400f-b4a1-1c85c2c5d5cf.jpg?v=1691560638&width=700 700w, //www.jashanmal.com/cdn/shop/products/851100040-1_e96d500c-b969-400f-b4a1-1c85c2c5d5cf.jpg?v=1691560638&width=800 800w, //www.jashanmal.com/cdn/shop/products/851100040-1_e96d500c-b969-400f-b4a1-1c85c2c5d5cf.jpg?v=1691560638&width=900 900w, //www.jashanmal.com/cdn/shop/products/851100040-1_e96d500c-b969-400f-b4a1-1c85c2c5d5cf.jpg?v=1691560638&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/851100040-1_e96d500c-b969-400f-b4a1-1c85c2c5d5cf.jpg?v=1691560638&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/851100040-1_e96d500c-b969-400f-b4a1-1c85c2c5d5cf.jpg?v=1691560638&width=1200 1200w",Worthyway Trudy 83Pc Dinner Set Vict-Shape Bp Ab,851100040,"AED 2,295","AED 2,295",Only 2 units left,"Enhance the sophistication of your dining experience with the Regaluxe Dining Collection. Elevate your mealtimes with its exquisite embellishments and a captivating gold trim adorning the edges. Meticulously crafted from premium materials, this dining set guarantees both elegance and safety, making it a perfect addition to your culinary space. Elevate the ambiance of any dining area with the timeless charm of the Regaluxe Dining Collection."
https://www.jashanmal.com/collections/dining/products/belo-inox-neo-white-gold-salad-serving-2p-gift-box-neobg90,"//www.jashanmal.com/cdn/shop/products/836627-1_91bd7633-4bea-41ac-bf36-92033b6ddb39.jpg?v=1691560535&width=400 400w, //www.jashanmal.com/cdn/shop/products/836627-1_91bd7633-4bea-41ac-bf36-92033b6ddb39.jpg?v=1691560535&width=500 500w, //www.jashanmal.com/cdn/shop/products/836627-1_91bd7633-4bea-41ac-bf36-92033b6ddb39.jpg?v=1691560535&width=600 600w, //www.jashanmal.com/cdn/shop/products/836627-1_91bd7633-4bea-41ac-bf36-92033b6ddb39.jpg?v=1691560535&width=700 700w, //www.jashanmal.com/cdn/shop/products/836627-1_91bd7633-4bea-41ac-bf36-92033b6ddb39.jpg?v=1691560535&width=800 800w, //www.jashanmal.com/cdn/shop/products/836627-1_91bd7633-4bea-41ac-bf36-92033b6ddb39.jpg?v=1691560535&width=900 900w, //www.jashanmal.com/cdn/shop/products/836627-1_91bd7633-4bea-41ac-bf36-92033b6ddb39.jpg?v=1691560535&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/836627-1_91bd7633-4bea-41ac-bf36-92033b6ddb39.jpg?v=1691560535&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/836627-1_91bd7633-4bea-41ac-bf36-92033b6ddb39.jpg?v=1691560535&width=1200 1200w",Belo Inox Neo White Gold - Salad Serving 2P - Gift Box,836627,AED 375,AED 375,Only 2 units left,• Brand: Belo Inox
https://www.jashanmal.com/collections/dining/products/belo-inox-wave-titnium-gold-cake-server-gift-box-wvtg50,"//www.jashanmal.com/cdn/shop/products/836644-1_568a3d9a-6f16-495e-a7f3-536d108920fb.jpg?v=1691560658&width=400 400w, //www.jashanmal.com/cdn/shop/products/836644-1_568a3d9a-6f16-495e-a7f3-536d108920fb.jpg?v=1691560658&width=500 500w, //www.jashanmal.com/cdn/shop/products/836644-1_568a3d9a-6f16-495e-a7f3-536d108920fb.jpg?v=1691560658&width=600 600w, //www.jashanmal.com/cdn/shop/products/836644-1_568a3d9a-6f16-495e-a7f3-536d108920fb.jpg?v=1691560658&width=700 700w, //www.jashanmal.com/cdn/shop/products/836644-1_568a3d9a-6f16-495e-a7f3-536d108920fb.jpg?v=1691560658&width=800 800w, //www.jashanmal.com/cdn/shop/products/836644-1_568a3d9a-6f16-495e-a7f3-536d108920fb.jpg?v=1691560658&width=900 900w, //www.jashanmal.com/cdn/shop/products/836644-1_568a3d9a-6f16-495e-a7f3-536d108920fb.jpg?v=1691560658&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/836644-1_568a3d9a-6f16-495e-a7f3-536d108920fb.jpg?v=1691560658&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/836644-1_568a3d9a-6f16-495e-a7f3-536d108920fb.jpg?v=1691560658&width=1200 1200w",Belo Inox Wave Titnium Gold - Cake Server - Gift Box,836644,AED 215,AED 215,Only 2 units left,• Brand: Belo Inox
